accelerometer.txt

All values are in SI units (m/s^2).
http://developer.android.com/guide/topics/sensors/sensors_overview.html

elapsed-time-system elapsed-time-sensor x y z
2.560 2.558 5.8083334 -4.0940847 6.579266
2.580 2.579 5.813122 -4.0797195 6.6175733
2.601 2.599 5.8705826 -4.050989 6.4882865
2.622 2.619 5.8226986 -4.060566 6.531382
2.644 2.639 5.770026 -4.0462008 6.622362
2.661 2.659 5.8466406 -4.0462008 6.6415157
2.681 2.679 5.8562174 -4.0414124 6.6175733
2.701 2.700 5.827487 -4.0462008 6.50744
2.725 2.720 5.8801594 -4.036624 6.435614
2.742 2.740 5.865794 -4.122815 6.588843
2.762 2.760 5.875371 -4.084508 6.5218053
2.782 2.780 5.884948 -4.0174704 6.5361705
2.802 2.800 5.8945246 -4.0174704 6.483498
2.823 2.821 5.875371 -4.0557775 6.4643445
2.843 2.841 5.779603 -4.0940847 6.5457473
2.863 2.861 5.803545 -4.0797195 6.5218053
2.883 2.881 5.865794 -4.0797195 6.5457473
2.903 2.901 5.861006 -4.003105 6.5122285
2.923 2.921 5.731719 -3.98874 6.4787097
2.947 2.942 5.913678 -4.0557775 6.483498
2.963 2.962 5.722142 -4.1132383 6.4978633
2.984 2.982 5.7365074 -4.1132383 6.588843
3.004 3.002 5.8705826 -4.1132383 6.727707
3.024 3.022 6.181829 -4.582502 6.0238113
3.045 3.042 5.861006 -4.1132383 6.6606693
3.065 3.063 5.9567738 -4.1180267 6.373365
3.084 3.083 5.8945246 -3.9935284 6.4882865
3.105 3.103 5.81791 -4.0701427 6.50744
3.126 3.123 5.8466406 -4.1276035 6.531382
3.147 3.143 5.90889 -4.1515455 6.5026517
3.169 3.163 5.7987566 -4.0940847 6.5936313
3.188 3.184 5.827487 -4.1611223 6.4882865
3.207 3.204 5.8322754 -4.1180267 6.493075
3.227 3.224 5.81791 -4.2185836 6.3206925
3.250 3.244 5.8226986 -4.213795 6.4260373
3.268 3.264 5.9041014 -4.1706996 6.4882865
3.288 3.284 5.8801594 -4.146757 6.445191
3.308 3.305 5.971139 -4.122815 6.38773
3.328 3.325 6.019023 -4.175488 6.493075
3.348 3.345 6.081272 -4.3239284 5.7748146
3.368 3.365 5.913678 -4.2760444 6.564901
3.389 3.385 5.717354 -4.1515455 6.7851677
3.409 3.405 5.9663506 -4.2042184 6.5936313
3.429 3.426 6.0477533 -4.122815 6.019023
3.450 3.446 6.019023 -4.175488 6.277597
3.469 3.466 5.971139 -4.1132383 6.38773
3.489 3.486 5.9519854 -4.156334 6.3781533
3.509 3.506 5.8705826 -4.209007 6.469133
3.529 3.526 5.93762 -4.223372 6.291962
3.555 3.546 5.90889 -4.3239284 6.459556
3.570 3.567 5.93762 -4.280833 6.2871737
3.592 3.587 5.9759274 -4.175488 6.3589997
3.611 3.607 5.947197 -4.10845 6.229713
3.630 3.627 5.899313 -4.1659107 6.3063273
3.650 3.647 5.779603 -4.261679 6.6415157
3.670 3.667 6.0142345 -4.2185836 6.4260373
3.692 3.688 5.9998693 -4.223372 6.4068837
3.711 3.708 6.1100025 -4.232949 6.2392898
3.731 3.728 6.0764837 -4.1180267 6.2105594
3.751 3.748 6.0764837 -4.1276035 6.26802
3.772 3.768 5.889736 -4.333505 6.325481
3.795 3.788 5.947197 -4.1706996 6.3063273
3.811 3.809 5.93762 -4.2042184 6.3111157
3.831 3.829 5.932832 -4.280833 6.215348
3.852 3.849 6.0621185 -4.2904096 6.253655
3.873 3.869 6.1626754 -4.1371803 5.93762
3.893 3.889 6.090849 -4.232949 6.0285997
3.912 3.909 6.1004257 -4.3526587 6.220136
3.934 3.930 6.066907 -4.3047748 6.220136
3.952 3.950 5.8226986 -4.2664676 6.2345014
3.973 3.970 5.8945246 -4.223372 6.3063273
3.995 3.990 6.042965 -4.2185836 6.2009826
4.016 4.010 6.1866174 -4.285621 6.0860605
4.033 4.030 6.1387334 -4.237737 6.1530986
4.054 4.051 6.129156 -4.2664676 6.196194
4.080 4.071 6.05733 -4.3526587 6.191406
4.094 4.091 5.9424086 -4.343082 6.2105594
4.114 4.111 5.90889 -4.2760444 6.2345014
4.134 4.131 5.961562 -4.256891 6.2871737
4.154 4.151 6.0285997 -4.2185836 6.205771
4.174 4.171 6.009446 -4.247314 6.2105594
4.196 4.192 6.019023 -4.213795 6.229713
4.214 4.212 6.0860605 -4.280833 6.3206925
4.235 4.232 6.042965 -4.3478703 6.1626754
4.255 4.252 6.081272 -4.3287168 6.2392898
4.275 4.272 6.0860605 -4.271256 6.2392898
4.298 4.292 6.0525417 -4.2185836 6.1770406
4.322 4.312 5.961562 -4.280833 6.191406
4.337 4.333 5.9759274 -4.295198 6.172252
4.356 4.353 6.0621185 -4.280833 6.167464
4.376 4.373 6.114791 -4.2760444 6.220136
4.399 4.393 6.133945 -4.280833 6.1195793
4.416 4.413 6.129156 -4.2904096 6.181829
4.437 4.434 6.0477533 -4.3143516 6.114791
4.457 4.454 6.0142345 -4.2185836 6.1004257
4.477 4.474 5.9902925 -4.3382936 6.1100025
4.498 4.494 6.05733 -4.3047748 6.205771
4.517 4.514 6.172252 -4.232949 6.2392898
4.539 4.534 6.1100025 -4.232949 6.2009826
4.557 4.555 5.985504 -4.256891 6.0860605
4.577 4.575 5.9902925 -4.2904096 6.191406
4.599 4.595 6.090849 -4.31914 6.1866174
4.618 4.615 6.1100025 -4.2999864 6.215348
4.638 4.635 6.0764837 -4.280833 6.1626754
4.659 4.655 6.0860605 -4.247314 6.105214
4.678 4.676 6.05733 -4.2425256 6.0956373
4.705 4.696 6.0285997 -4.156334 6.1100025
4.719 4.716 6.0956373 -4.185065 6.157887
4.739 4.736 6.1387334 -4.285621 6.0621185
4.759 4.756 6.0621185 -4.2760444 6.229713
4.779 4.776 6.0621185 -4.256891 6.244078
4.805 4.796 5.985504 -4.256891 6.0860605
4.820 4.817 6.114791 -4.333505 6.105214
4.840 4.837 6.081272 -4.261679 6.1387334
4.860 4.857 6.0956373 -4.19943 6.0764837
4.880 4.877 6.1004257 -4.185065 6.105214
4.907 4.897 5.93762 -4.132392 6.143522
4.924 4.917 6.081272 -4.1706996 6.167464
4.940 4.938 6.0860605 -4.285621 6.220136
4.961 4.958 6.0716953 -4.4005427 6.220136
4.982 4.978 6.191406 -4.3143516 6.181829
5.001 4.998 6.1243677 -4.2042184 6.1195793
5.022 5.018 6.0477533 -4.2760444 6.0956373
5.041 5.038 6.0285997 -4.295198 6.1195793
5.062 5.059 6.066907 -4.3143516 6.2105594
5.082 5.079 6.081272 -4.256891 6.215348
5.102 5.099 6.0525417 -4.2999864 6.143522
5.123 5.119 6.1100025 -4.261679 6.090849
5.145 5.139 6.2105594 -4.247314 6.0716953
5.163 5.159 6.042965 -4.2185836 6.1004257
5.182 5.180 6.081272 -4.2664676 6.1004257
5.203 5.200 6.090849 -4.381389 6.133945
5.225 5.220 6.0525417 -4.256891 5.7604494
5.244 5.240 6.019023 -4.3239284 6.742072
5.264 5.260 6.05733 -4.237737 6.8522053
5.283 5.280 6.1770406 -4.1515455 6.220136
5.304 5.301 6.0046577 -4.309563 5.7843914
5.324 5.321 6.172252 -4.223372 6.133945
5.344 5.341 6.1100025 -4.4005427 6.0477533
5.365 5.361 5.861006 -4.3766007 6.3781533
5.384 5.381 5.4779334 -4.209007 6.4739213
5.404 5.401 6.1004257 -4.2760444 5.899313
5.425 5.421 6.042965 -4.271256 6.0621185
5.445 5.442 6.042965 -4.232949 6.143522
5.468 5.462 6.157887 -4.223372 6.1770406
5.485 5.482 6.129156 -4.185065 6.1530986
5.505 5.502 6.1243677 -4.295198 6.0956373
5.533 5.522 6.114791 -4.213795 6.1243677
5.546 5.542 6.1243677 -4.3143516 6.129156
5.568 5.563 6.1387334 -4.2760444 6.0238113
5.587 5.583 6.172252 -4.247314 6.133945
5.606 5.603 6.090849 -4.2042184 6.0716953
5.626 5.623 6.0285997 -4.1946416 6.143522
5.646 5.643 6.033388 -4.1946416 6.229713
5.668 5.663 6.114791 -4.295198 6.191406
5.687 5.684 6.129156 -4.3047748 6.1195793
5.707 5.704 6.215348 -4.213795 6.14831
5.727 5.724 6.1530986 -4.232949 6.066907
5.750 5.744 6.1243677 -4.19943 6.05733
5.770 5.764 6.0956373 -4.232949 6.0381765
5.787 5.784 6.143522 -4.1946416 6.1004257
5.808 5.804 6.0142345 -4.1611223 6.157887
5.827 5.825 6.0956373 -4.1132383 6.2632318
5.847 5.845 6.0477533 -4.285621 6.229713
5.868 5.865 6.2249246 -4.295198 6.0285997
5.887 5.885 6.157887 -4.261679 6.019023
5.908 5.905 6.1387334 -4.2664676 6.033388
5.928 5.925 6.172252 -4.247314 6.172252
5.948 5.946 6.114791 -4.2281604 6.081272
5.969 5.966 6.114791 -4.285621 6.090849
5.988 5.986 6.191406 -4.2042184 6.0621185
6.008 6.006 6.172252 -4.2521024 6.129156
6.029 6.026 6.1626754 -4.261679 6.1530986
6.052 6.046 6.167464 -4.271256 6.1100025
6.071 6.067 6.167464 -4.271256 6.0716953
6.089 6.087 6.143522 -4.2281604 6.019023
6.110 6.107 6.1387334 -4.256891 6.129156
6.130 6.127 6.167464 -4.232949 6.0860605
6.152 6.147 6.143522 -4.175488 6.0621185
6.176 6.167 6.1195793 -4.237737 6.090849
6.191 6.188 6.172252 -4.185065 6.05733
6.213 6.208 6.14831 -4.247314 6.1100025
6.231 6.228 6.1387334 -4.271256 6.090849
6.252 6.248 6.167464 -4.2760444 6.1243677
6.272 6.268 6.1770406 -4.261679 6.105214
6.294 6.288 6.181829 -4.209007 6.0764837
6.313 6.309 6.196194 -4.295198 6.0956373
6.333 6.329 6.2345014 -4.256891 6.0621185
6.352 6.349 6.157887 -4.256891 6.0716953
6.376 6.369 6.066907 -4.232949 6.0860605
6.392 6.389 6.105214 -4.2425256 6.05733
6.412 6.409 6.1626754 -4.2999864 6.081272
6.433 6.430 6.1866174 -4.3287168 6.1387334
6.455 6.450 6.157887 -4.232949 6.191406
6.473 6.470 6.1626754 -4.247314 6.090849
6.493 6.490 6.0956373 -4.247314 6.229713
