linear-acceleration.txt

All values are in SI units (m/s^2).
http://developer.android.com/guide/topics/sensors/sensors_overview.html

elapsed-time-system elapsed-time-sensor x y z
2.684 2.681 0.4641602 0.057007313 -0.45977402
2.705 2.701 0.17748034 0.3768114 -1.3093395
2.724 2.721 -0.3362677 -0.2664616 -0.2411232
2.745 2.742 -0.647769 -0.4171598 0.6180439
2.768 2.762 -0.61912334 -0.06677306 0.47913837
2.785 2.782 0.403 0.0798713 0.3248949
2.805 2.802 0.99383795 0.3678851 -0.36739254
2.825 2.822 0.8076936 0.09150958 -0.36385918
2.845 2.842 0.20241773 -0.45183158 0.09197807
2.866 2.862 0.20721817 -0.6580038 0.29229546
2.886 2.883 0.17080867 -0.16259646 0.21908855
2.905 2.903 -0.15060973 0.10264504 -0.13192749
2.925 2.923 -1.0054582 -0.5567241 0.2875824
2.949 2.943 -0.684448 -0.48904514 0.752265
2.967 2.963 -0.3507191 -0.7086389 0.6230278
2.986 2.983 0.32441735 -0.37393057 0.23099327
3.007 3.003 0.37696433 0.064982176 0.093382835
3.030 3.024 -0.3260342 0.6772056 0.03483677
3.054 3.044 -0.67595196 0.5836405 -0.009270668
3.075 3.064 -1.0147747 0.60089725 0.073200226
3.091 3.084 -0.872277 0.025944412 -0.16507053
3.110 3.104 0.28418684 1.2261996 -1.2941914
3.132 3.124 1.0837009 1.4754386 -1.2371902
3.155 3.145 0.44678938 0.8274128 -1.1614771
3.171 3.165 0.31136358 0.05231011 -0.46067142
3.187 3.185 0.47131336 -0.53139544 0.05821228
3.209 3.205 -1.1523697 -0.17371768 -0.96266365
3.227 3.225 -1.4685266 0.26581168 -0.91458607
3.249 3.245 -0.48962557 0.25277638 -0.3920927
3.268 3.265 0.32954288 -0.121203244 0.10678673
3.289 3.285 0.34375215 -0.12068796 -0.21740818
3.314 3.305 -1.1210613 0.3034433 -0.9393444
3.336 3.326 -1.8097644 0.21953344 -0.22759151
3.352 3.346 -0.80653656 -0.12718701 0.98954296
3.371 3.366 0.74117804 -0.44586647 1.1247549
3.390 3.386 0.2629373 -1.1452627 0.79477024
3.411 3.406 -0.8882898 -0.6610284 -0.28090954
3.433 3.426 -1.5111144 0.21383405 -0.48945904
3.453 3.447 -0.92680943 0.02395165 0.63771343
3.472 3.467 0.21977133 -0.83782136 1.306778
3.493 3.487 -0.5397506 0.23343551 0.82675457
3.513 3.507 -0.27828586 0.04270208 -0.21469879
3.533 3.527 -1.7533542 -0.07089591 0.027388573
3.552 3.547 -1.4286032 0.1653347 1.0270987
3.574 3.567 -1.3962026 -0.050041318 1.6095676
3.592 3.588 -0.2159946 -0.43265545 1.524806
3.613 3.608 1.2213471 -0.36152148 -0.78076935
3.647 3.628 0.5661653 -0.21763116 -1.4274025
3.656 3.648 -1.0648386 -0.14147764 -1.3075485
3.675 3.668 -1.0522035 0.15191942 -0.22178268
3.694 3.688 -2.1470861 -0.2333892 0.5650501
3.720 3.708 -1.3517154 -0.58751553 -0.784955
3.743 3.728 -0.90580964 -0.37322742 -0.3481884
3.756 3.749 0.3678409 -0.52131385 -0.059419632
3.774 3.769 0.24603248 -0.4089638 0.5020695
3.797 3.789 -0.8087057 -0.6709088 -0.23714924
3.816 3.809 -0.6310476 -0.5840119 -0.63196564
3.837 3.829 -0.23617256 -0.2546658 -1.5940228
3.856 3.849 -0.30697334 -0.16569775 -1.1230822
3.878 3.869 0.061970115 -0.40775812 -0.2375164
3.896 3.890 0.18381214 -0.17072177 -0.1348238
3.918 3.910 -1.1286663 0.03386146 -1.2034559
3.943 3.930 -1.1473099 -0.08977991 -0.9713774
3.956 3.950 -0.7546381 -0.10277188 -0.014573097
3.978 3.970 -0.3367237 0.04662496 0.7471752
4.000 3.990 0.24694836 -0.06635237 -0.10395622
4.035 4.011 -0.504956 -0.31725615 -0.9168196
4.042 4.031 -0.4516251 -0.28714728 -0.3469324
4.058 4.051 -1.3865982 0.16270453 -0.085832596
4.073 4.071 -1.3498538 -0.029409051 0.013900757
4.094 4.091 -0.4838103 -0.41063118 0.13265896
4.120 4.111 -0.27581382 -0.36663294 0.1282053
4.136 4.131 -1.403277 -0.37916982 0.76078796
4.156 4.151 -1.5437251 -0.101641774 0.34180546
4.178 4.172 -0.66279733 -0.28206587 -0.009428978
4.200 4.192 -0.10304272 0.029518485 -0.14077091
4.218 4.212 -0.5694841 0.10974991 0.9617729
4.238 4.232 0.033390284 0.6844531 1.2625265
4.256 4.252 0.011996388 0.57884216 0.09933472
4.279 4.272 0.43057 0.20077503 0.40322208
4.304 4.292 0.104133844 0.19146669 -0.4230337
4.320 4.313 -2.181977 -0.31463277 -0.021556854
4.349 4.333 -1.4057236 0.40630502 1.4363565
4.358 4.353 0.9776008 0.8647733 1.2358932
4.381 4.373 0.006231904 0.5670791 -0.80821896
4.413 4.393 -1.2965367 0.5128828 -1.4806385
4.419 4.414 -2.7602057 -0.09454429 -0.4520836
4.450 4.434 -0.89638627 0.030198216 -0.6216049
4.462 4.454 0.98679996 -0.027015924 -0.7288275
4.480 4.474 0.83546114 0.19989926 -0.7377777
4.505 4.494 -0.39039683 0.06832641 -1.2883215
4.517 4.514 -2.6524405 -0.26628876 -0.09595394
4.538 4.534 -1.3738652 -0.38831747 0.7222986
4.557 4.554 0.9943857 -0.39521855 0.46679115
4.577 4.575 1.3323756 0.065430224 -0.30825615
4.600 4.595 -0.35094368 -0.072609425 -1.4913416
4.623 4.615 -3.1844893 -0.36062986 -0.89046574
4.639 4.635 -1.0093952 0.040119827 0.6280174
4.659 4.655 1.3885139 0.021040976 1.0427094
4.682 4.675 1.3300093 0.31521088 -1.0685987
4.701 4.696 -0.84201896 0.010207832 -1.7164526
4.721 4.716 -1.4627336 0.35505778 -0.42896843
4.740 4.736 -0.6200117 0.25661284 0.8397627
4.761 4.756 0.7839091 0.42025453 1.2805786
4.783 4.776 -0.122992635 0.48137802 -0.06842995
4.806 4.796 -1.3029248 0.6289262 -0.72167397
4.821 4.816 -0.92238784 0.924151 -0.52694225
4.841 4.837 -1.4985174 0.22797346 0.26195621
4.862 4.857 -0.32227242 0.23772192 1.1787033
4.883 4.877 -0.02238965 -0.014905453 0.65073967
4.903 4.897 -0.51995647 0.090379536 -0.62976265
4.923 4.917 -0.5584806 -0.014389813 -0.827878
4.942 4.937 -0.6836374 0.22957522 -1.10779
4.962 4.957 -0.5230516 0.2192573 -1.3439941
4.989 4.977 -0.8047595 0.04279822 0.9773445
5.009 4.998 -0.011912584 -0.15467691 2.1601086
5.024 5.018 1.246683 -0.21507442 0.50794506
5.044 5.038 -1.0706201 0.094781876 -1.2958765
5.065 5.058 -2.2693567 -0.54143023 -1.7623205
5.083 5.078 -1.272499 -0.19014901 -0.37858582
5.104 5.098 1.0325958 -0.06517041 2.0239496
5.121 5.118 1.6151959 0.18861556 2.1679487
5.142 5.139 -0.62736285 -0.049230814 -0.10169792
5.165 5.159 -2.7233353 -0.3905512 -1.3993511
5.182 5.179 -2.0960128 0.0068588257 -1.2881479
5.204 5.199 -0.38535035 0.17223501 0.113866806
5.226 5.219 1.5083238 -0.168509 0.5063753
5.246 5.239 0.91439676 -0.333017 -0.3897276
5.265 5.259 -0.8986671 -0.18311596 -1.3543291
5.285 5.280 -1.2308123 0.2463193 -0.9226589
5.305 5.300 -0.6236769 -0.08524835 0.15040016
5.323 5.320 0.46650124 -0.33404613 0.5849695
5.344 5.340 0.3344754 -0.29933703 -0.34243298
5.372 5.360 -0.6676122 0.042693377 -0.60990524
5.393 5.380 -0.9378798 0.16660786 -0.02590084
5.421 5.400 0.33286083 -0.0767113 0.13645267
5.426 5.421 0.020155191 0.304204 0.068564415
5.449 5.441 -0.718086 0.43425405 -0.09087753
5.472 5.461 -0.60405374 0.2600839 0.72393227
5.495 5.481 -0.2596351 -0.06826234 0.7296305
5.507 5.501 -0.3390088 0.11271393 0.0280056
5.529 5.521 -0.48189366 0.26529038 -0.46652603
5.547 5.542 -1.1252583 0.045918226 -0.37463474
5.573 5.562 -0.87702787 0.21282339 0.8890772
5.602 5.582 0.4378897 0.05388415 1.4275484
5.608 5.602 -0.029538035 0.08872855 -0.47383785
5.628 5.622 -0.85380983 -0.0025547743 -1.098175
5.658 5.642 -1.0994948 -0.06304145 -0.4778633
5.673 5.662 -0.49121475 -0.09879124 0.4311533
5.687 5.683 0.04197836 -0.21104193 -0.23835754
5.712 5.703 0.36597264 -0.31669927 -0.6135969
5.728 5.723 0.43186605 -0.09898889 -0.5385256
5.759 5.743 -0.24801838 -0.038239002 -0.48332214
5.772 5.763 -0.5165758 -0.030736208 -0.15725422
5.789 5.783 0.09262252 0.109012485 0.1917429
5.813 5.803 -0.01564157 0.024975538 -0.05031109
5.832 5.823 -0.072034 0.035999537 0.032687187
5.852 5.844 -0.48367047 0.20815027 0.042696
5.881 5.864 -1.0293053 0.31385148 -0.066176414
5.889 5.884 -0.7390121 0.14271498 -0.21853828
5.912 5.904 -0.17375457 0.12849736 0.017233849
5.929 5.924 -0.16740763 0.096976995 0.037288666
5.956 5.944 -0.17654037 0.13560808 0.22056961
5.970 5.964 -0.2307874 0.045062423 -0.02519703
5.987 5.985 -0.08376074 0.3419683 -0.2100544
6.009 6.005 0.14673543 0.2810936 -0.43731785
6.029 6.025 0.40109396 0.2818761 -0.32375336
6.049 6.045 0.23870146 0.3206141 -0.0697279
6.068 6.065 -0.15846646 0.47507906 -0.009845734
6.088 6.085 -0.28459764 0.35640585 -0.07802391
6.111 6.105 -0.049823165 0.40746295 0.18403053
6.129 6.126 0.23100209 0.45012915 0.24883938
6.151 6.146 -0.076954365 0.497414 -0.047857285
6.173 6.166 -0.0012325048 0.5444275 -0.0043210983
6.193 6.186 -0.23160243 0.5653821 0.057311058
6.212 6.206 -0.38502228 0.44559634 -0.026701927
6.237 6.226 0.15811527 0.4328786 0.3699932
6.257 6.246 0.27605736 0.5005795 0.2629099
6.272 6.267 0.18166769 0.5186496 0.15415001
6.292 6.287 -0.20357251 0.64357936 0.22766876
6.312 6.307 -0.37608516 0.6367174 0.13409233
6.339 6.327 -0.21791995 0.3547325 0.16548347
